Wall time,Step,Value
1735830055.8168378,0,28.219999313354492
1735830076.7842371,1,44.02000045776367
1735830098.1258266,2,55.81800079345703
1735830119.2853904,3,65.31199645996094
1735830140.5248358,4,72.28800201416016
1735830161.8450677,5,77.66600036621094
1735830182.7393577,6,80.52200317382812
1735830203.7242312,7,82.81199645996094
1735830224.488509,8,84.56400299072266
1735830245.2865937,9,85.68199920654297
1735830266.1873949,10,90.46800231933594
1735830287.245383,11,91.59600067138672
1735830307.6456938,12,92.07599639892578
1735830328.5061526,13,92.6240005493164
1735830349.4732053,14,93.20600128173828
1735830370.2613046,15,93.39399719238281
1735830391.3240454,16,93.7760009765625
1735830411.955252,17,94.12200164794922
1735830432.333899,18,94.49400329589844
1735830453.547511,19,94.86799621582031
1735830474.276375,20,95.01799774169922
1735830494.480423,21,95.38800048828125
1735830515.759105,22,95.55400085449219
1735830536.620423,23,95.9260025024414
1735830557.5702405,24,95.98999786376953
1735830578.1859055,25,96.37799835205078
1735830599.0107563,26,96.50199890136719
1735830619.789732,27,96.7239990234375
1735830640.109389,28,96.9540023803711
1735830660.9831247,29,97.0999984741211
1735830681.931213,30,97.14800262451172
1735830702.7726195,31,97.37999725341797
1735830723.6686468,32,97.69400024414062
1735830744.4249077,33,97.7239990234375
1735830765.0829458,34,97.8479995727539
1735830786.2304466,35,97.91799926757812
1735830806.5908773,36,97.8759994506836
1735830827.307702,37,98.27799987792969
1735830848.4090521,38,98.28800201416016
1735830869.438143,39,98.37200164794922
1735830890.3822677,40,98.35600280761719
1735830911.4704018,41,98.35399627685547
1735830932.8141418,42,98.66400146484375
1735830953.4743161,43,98.58000183105469
1735830974.530126,44,98.697998046875
1735830995.1253676,45,98.70800018310547
1735831015.8470037,46,98.73999786376953
1735831036.6665502,47,98.81999969482422
1735831057.4809387,48,98.69999694824219
1735831078.2905047,49,98.86199951171875
1735831099.255553,50,99.4800033569336
1735831120.2229025,51,99.5979995727539
1735831141.4336095,52,99.71399688720703
1735831162.6205373,53,99.74199676513672
1735831183.482783,54,99.7699966430664
1735831204.6960218,55,99.78399658203125
1735831225.7757251,56,99.85800170898438
1735831246.821943,57,99.81400299072266
1735831267.8608809,58,99.8239974975586
1735831288.3439271,59,99.85199737548828
1735831309.5270247,60,99.86799621582031
1735831330.6358955,61,99.84200286865234
1735831351.8912902,62,99.84600067138672
1735831372.6323428,63,99.8499984741211
1735831393.481119,64,99.86599731445312
1735831414.289972,65,99.9020004272461
1735831435.332889,66,99.89600372314453
1735831456.042388,67,99.87000274658203
1735831476.8557029,68,99.91200256347656
1735831497.695416,69,99.87799835205078
1735831518.821179,70,99.88600158691406
1735831539.7636955,71,99.9020004272461
1735831560.4827855,72,99.89600372314453
1735831581.2077858,73,99.90599822998047
1735831601.8448327,74,99.91600036621094
1735831622.607292,75,99.90399932861328
1735831643.592914,76,99.93399810791016
1735831664.476179,77,99.9000015258789
1735831685.3205087,78,99.91600036621094
1735831706.0781407,79,99.91200256347656
1735831727.215224,80,99.91999816894531
1735831748.12536,81,99.88800048828125
1735831768.7463012,82,99.94400024414062
1735831789.8597732,83,99.93199920654297
1735831810.8612874,84,99.94000244140625
1735831831.7729113,85,99.91799926757812
1735831852.7217004,86,99.9219970703125
1735831873.498801,87,99.947998046875
1735831894.343813,88,99.93599700927734
1735831915.2129557,89,99.94400024414062
1735831935.8413696,90,99.93199920654297
1735831956.8412454,91,99.93399810791016
1735831978.0914361,92,99.94200134277344
1735831999.7458224,93,99.93399810791016
1735832020.5692449,94,99.9280014038086
1735832041.6061747,95,99.94599914550781
1735832062.6428285,96,99.96800231933594
1735832083.5809405,97,99.9540023803711
1735832105.4795074,98,99.95800018310547
1735832126.3750072,99,99.96199798583984
1735832147.355615,100,99.94999694824219
1735832168.7152457,101,99.95600128173828
1735832189.7733529,102,99.96199798583984
1735832211.384638,103,99.93399810791016
1735832233.1406085,104,99.94999694824219
1735832253.8839877,105,99.93800354003906
1735832275.0289993,106,99.96399688720703
1735832296.3578072,107,99.96199798583984
1735832317.7076545,108,99.947998046875
1735832338.8994176,109,99.95600128173828
1735832360.7342904,110,99.9540023803711
1735832381.4170513,111,99.95999908447266
1735832401.9456742,112,99.95800018310547
1735832422.7828534,113,99.96600341796875
1735832443.6486351,114,99.97000122070312
1735832464.3609128,115,99.95999908447266
1735832485.180253,116,99.95800018310547
1735832505.8871076,117,99.96800231933594
1735832527.0816898,118,99.96199798583984
1735832548.1903622,119,99.96800231933594
1735832568.582922,120,99.9520034790039
1735832589.3132794,121,99.96800231933594
1735832610.3714178,122,99.96800231933594
1735832631.589288,123,99.96800231933594
1735832652.3912392,124,99.95999908447266
1735832673.274766,125,99.96199798583984
1735832694.1085355,126,99.96800231933594
1735832714.9784296,127,99.97000122070312
1735832735.8133678,128,99.94599914550781
1735832756.4275963,129,99.94999694824219
1735832777.6368346,130,99.95999908447266
1735832798.6545436,131,99.96600341796875
1735832819.6148999,132,99.96199798583984
1735832840.8193393,133,99.9739990234375
1735832861.8645744,134,99.9800033569336
1735832882.6205766,135,99.97799682617188
1735832903.1832216,136,99.95800018310547
1735832924.1946917,137,99.9520034790039
1735832945.0200312,138,99.97000122070312
1735832965.5840483,139,99.97200012207031
1735832985.9634483,140,99.97000122070312
1735833007.2450092,141,99.96600341796875
1735833028.2521813,142,99.97799682617188
1735833048.7141397,143,99.97799682617188
1735833069.6959457,144,99.97000122070312
1735833090.3940032,145,99.96199798583984
1735833111.2717109,146,99.9739990234375
1735833132.1328256,147,99.95999908447266
1735833152.7556846,148,99.96600341796875
1735833173.605386,149,99.9739990234375
1735833194.457511,150,99.96399688720703
1735833215.0606968,151,99.96600341796875
1735833235.9757965,152,99.97599792480469
1735833256.740152,153,99.9800033569336
1735833277.1183906,154,99.98200225830078
1735833298.0158472,155,99.98400115966797
1735833318.8196633,156,99.96800231933594
1735833339.6085103,157,99.97599792480469
1735833360.293738,158,99.97200012207031
1735833381.2943466,159,99.96399688720703
1735833401.8135517,160,99.97599792480469
1735833422.5915353,161,99.97799682617188
1735833443.4394543,162,99.9739990234375
1735833464.149104,163,99.96600341796875
1735833485.3335142,164,99.97200012207031
1735833506.1653707,165,99.9739990234375
1735833526.836821,166,99.98200225830078
1735833547.685598,167,99.98200225830078
1735833568.7113352,168,99.98200225830078
1735833589.541086,169,99.98400115966797
1735833610.1686065,170,99.97000122070312
1735833631.0018282,171,99.9800033569336
1735833651.9031198,172,99.97000122070312
1735833672.867952,173,99.9800033569336
1735833693.2385886,174,99.96800231933594
1735833713.890459,175,99.97599792480469
1735833734.66022,176,99.97000122070312
1735833755.7237077,177,99.97200012207031
1735833776.5476372,178,99.9800033569336
1735833797.5948296,179,99.98200225830078
1735833818.252549,180,99.98400115966797
1735833839.048015,181,99.98999786376953
1735833859.7108843,182,99.98600006103516
1735833880.3938243,183,99.97200012207031
1735833901.168385,184,99.98600006103516
1735833921.9906843,185,99.98600006103516
1735833942.880454,186,99.97000122070312
1735833963.7027745,187,99.97000122070312
1735833984.8141956,188,99.98200225830078
1735834005.9926002,189,99.9739990234375
1735834026.7380726,190,99.9739990234375
1735834047.8725276,191,99.98200225830078
1735834068.450226,192,99.98600006103516
1735834089.2739282,193,99.98200225830078
1735834110.1451092,194,99.9800033569336
1735834131.0013115,195,99.97799682617188
1735834152.0213184,196,99.97799682617188
1735834172.5291076,197,99.9800033569336
1735834193.597283,198,99.97799682617188
1735834214.580642,199,99.98200225830078
1735834235.503078,200,99.98200225830078
1735834256.580308,201,99.98400115966797
1735834277.6878502,202,99.9800033569336
1735834298.0947452,203,99.98400115966797
1735834318.6040504,204,99.97000122070312
1735834339.2706096,205,99.98799896240234
1735834360.0569878,206,99.9800033569336
1735834380.8056421,207,99.98600006103516
1735834401.7850566,208,99.96600341796875
1735834422.719893,209,99.98400115966797
1735834443.6908789,210,99.9800033569336
1735834464.6835938,211,99.98400115966797
1735834485.088758,212,99.9800033569336
1735834506.0877955,213,99.97000122070312
1735834526.684223,214,99.98400115966797
1735834547.4252737,215,99.97599792480469
1735834568.3686907,216,99.97799682617188
1735834589.3146155,217,99.96800231933594
1735834610.1008463,218,99.98600006103516
1735834631.343652,219,99.97599792480469
1735834651.8554773,220,99.9800033569336
1735834672.9011588,221,99.97599792480469
1735834693.5254564,222,99.96800231933594
1735834714.7185361,223,99.96199798583984
1735834735.5645132,224,99.96199798583984
1735834756.2247453,225,99.9800033569336
1735834777.2168217,226,99.99199676513672
1735834798.0827916,227,99.97599792480469
1735834818.7270653,228,99.97799682617188
1735834839.579184,229,99.97599792480469
1735834860.4141731,230,99.97799682617188
1735834881.1152735,231,99.9800033569336
1735834901.8937962,232,99.98400115966797
1735834922.339079,233,99.98600006103516
1735834943.329412,234,99.9800033569336
1735834963.8909175,235,99.98400115966797
1735834984.9496825,236,99.98400115966797
1735835005.8154328,237,99.98200225830078
1735835026.6319618,238,99.98400115966797
1735835047.6206293,239,99.97799682617188
1735835068.6010854,240,99.99199676513672
1735835089.094738,241,99.98400115966797
1735835109.9653075,242,99.9739990234375
1735835130.6216652,243,99.97799682617188
1735835151.3775866,244,99.97599792480469
1735835172.5573533,245,99.98400115966797
1735835193.0535104,246,99.98200225830078
1735835214.0814915,247,99.98799896240234
1735835234.767402,248,99.9800033569336
1735835255.4800093,249,99.9800033569336
1735835276.1406147,250,99.9739990234375
1735835296.9602613,251,99.98400115966797
1735835317.593895,252,99.9800033569336
1735835338.5641003,253,99.97599792480469
1735835359.274502,254,99.9739990234375
1735835380.0514324,255,99.96600341796875
1735835401.3004193,256,99.97200012207031
1735835422.33489,257,99.9739990234375
1735835443.5113482,258,99.98799896240234
1735835463.9538965,259,99.98600006103516
1735835484.944478,260,99.9739990234375
1735835505.2862194,261,99.98600006103516
1735835526.2212973,262,99.9800033569336
1735835546.7819443,263,99.97200012207031
1735835567.5756774,264,99.98400115966797
1735835588.5219047,265,99.97799682617188
1735835609.066955,266,99.96800231933594
1735835630.2919967,267,99.97799682617188
1735835651.5281794,268,99.98400115966797
1735835672.6800842,269,99.98999786376953
1735835693.5921936,270,99.98799896240234
1735835714.752908,271,99.98799896240234
1735835735.5925727,272,99.98400115966797
1735835756.6175895,273,99.97000122070312
1735835777.4074302,274,99.97599792480469
1735835798.259121,275,99.97599792480469
1735835818.817824,276,99.97599792480469
1735835839.663128,277,99.9739990234375
1735835860.7343552,278,99.98400115966797
1735835881.5170338,279,99.99600219726562
1735835902.5594888,280,99.9739990234375
1735835922.8020887,281,99.98600006103516
1735835943.6261177,282,99.99199676513672
1735835964.4842649,283,99.97000122070312
1735835985.1921084,284,99.97799682617188
1735836005.8847635,285,99.9739990234375
1735836026.7537642,286,99.98200225830078
1735836047.5166101,287,99.97799682617188
1735836068.1802847,288,99.96199798583984
1735836089.3298564,289,99.98600006103516
1735836109.9008124,290,99.97000122070312
1735836130.7094874,291,99.98200225830078
1735836151.5490375,292,99.97799682617188
1735836172.5769227,293,99.98200225830078
1735836193.8288045,294,99.95800018310547
1735836215.0090857,295,99.96199798583984
