network:,resnet,depth,20,Loss:CrossEntropy,Dataset:,cifar10,Optimizer:,dngd,LearningRate:,0.1,BatchSize:,128,EpochRange:,300
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,1.861657441729475,34.7,59.6
2,1.5465375108792043,51.294,115.9
3,1.36899550918423,60.352,172.9
4,1.261785284027724,65.954,230.0
5,1.1749864452330352,70.144,287.6
6,1.1155640167348526,73.26,342.3
7,1.072543771827922,75.22,389.6
8,1.042735497817359,76.526,437.0
9,1.018709380455944,77.602,493.9
10,0.9998626765387747,78.41,551.7
11,0.8757447993663876,84.02,608.5
12,0.840403938689805,85.794,665.5
13,0.8262988504241494,86.512,722.2
14,0.8116247050292656,87.032,778.6
15,0.803868942858313,87.4,834.8
16,0.7968096810838451,87.642,891.1
17,0.7897427792439375,87.78,947.4
18,0.7849675482496277,88.098,1003.1
19,0.7776421813098976,88.386,1059.0
20,0.7729543717316044,88.584,1114.9
21,0.7706518789081622,88.778,1167.0
22,0.7655442462247961,88.91,1222.9
23,0.7627807038519389,89.104,1278.5
24,0.7571275738803932,89.372,1334.7
25,0.7531604247020028,89.464,1390.2
26,0.7521460847476559,89.592,1446.8
27,0.7472098896570523,89.822,1503.4
28,0.7481830423445348,89.622,1559.1
29,0.7442430209015947,89.834,1613.7
30,0.7424434981382716,89.836,1669.8
31,0.6998491586016877,91.974,1726.5
32,0.6882192483338554,92.482,1782.7
33,0.682001319230365,92.762,1838.4
34,0.6787496125301742,92.904,1894.2
35,0.6761452942857962,92.962,1948.9
36,0.6726518271829162,93.23,2003.7
37,0.6727391322860328,93.192,2059.7
38,0.6711343244823349,93.334,2116.1
39,0.6687121498005469,93.45,2170.6
40,0.6669497060044037,93.496,2225.9
41,0.6676300501884402,93.452,2281.2
42,0.6654878222119168,93.474,2337.1
43,0.6627883574236995,93.5,2392.3
44,0.6627695790642057,93.688,2447.6
45,0.6613025171372592,93.644,2503.5
46,0.6582665338235743,93.778,2558.6
47,0.6585941365002976,93.8,2613.1
48,0.6583423160226144,93.786,2668.2
49,0.6556039914450682,93.992,2723.5
50,0.6565194207689037,93.916,2779.2
51,0.6490771560107961,94.262,2833.8
52,0.6504483826629951,94.274,2889.1
53,0.6466823333059736,94.438,2944.8
54,0.6473016773953157,94.424,3000.2
