network:,mlp,depth,3,Loss:CrossEntropy,Dataset:,mnist,Optimizer:,dngd,LearningRate:,0.01,BatchSize:,128,EpochRange:,100
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,0.7868479081054232,91.09,19.8
2,0.6227647559220857,97.2,38.0
3,0.5985707333093004,98.005,56.4
4,0.5855102874576918,98.43666666666667,75.5
5,0.5772364605972762,98.73333333333333,94.6
6,0.5717825188057255,98.89833333333333,113.6
7,0.5667241661787541,99.07333333333334,132.9
8,0.56368953014996,99.16,151.9
9,0.5599637290816317,99.25166666666667,171.2
10,0.5577157035565325,99.36666666666666,190.0
11,0.5558435483527845,99.41333333333333,208.9
12,0.5534713372492841,99.515,227.7
13,0.5522412591651559,99.515,246.5
14,0.5512124563076857,99.55666666666667,264.9
15,0.5497061906338755,99.61666666666666,283.7
16,0.5486417889340854,99.63,302.6
17,0.5474070166982313,99.62666666666667,321.9
18,0.5464215081637857,99.685,341.1
19,0.5455438616687555,99.70333333333333,360.2
20,0.5448008239396346,99.73666666666666,379.0
21,0.5436265882906883,99.76666666666667,397.9
22,0.5434890108576207,99.73333333333333,416.8
23,0.5427997116086833,99.78333333333333,436.2
24,0.5419056508332681,99.795,455.2
25,0.5412286054859283,99.79833333333333,474.4
26,0.5411488745512485,99.8,493.8
27,0.5403084203378478,99.825,512.9
28,0.5400284055961984,99.82,531.9
29,0.539068028489664,99.85333333333334,550.7
30,0.5383753826114923,99.84333333333333,570.1
31,0.5383304069037123,99.83833333333334,589.1
32,0.5379115779008439,99.85666666666667,608.5
33,0.5376895940634233,99.87833333333333,628.1
34,0.5369435591992539,99.855,647.2
35,0.5364907640638128,99.87333333333333,666.0
36,0.536108304061361,99.89,684.7
37,0.5356946757861546,99.895,703.5
38,0.5351772247346988,99.885,722.1
39,0.5350557283551962,99.90833333333333,740.6
40,0.5345216837010658,99.90666666666667,759.2
41,0.5342639041607822,99.91666666666667,777.9
42,0.533728245733135,99.91333333333333,796.6
43,0.5333870496831215,99.93,815.3
44,0.5330180119095581,99.92333333333333,834.1
45,0.5325836742610566,99.93166666666667,852.8
46,0.5322168698188847,99.94,871.9
47,0.5317993302589287,99.93166666666667,890.5
48,0.5316492073825682,99.93333333333334,909.3
49,0.5313036213043147,99.95,927.9
50,0.5311295475278582,99.94333333333333,946.6
51,0.5307089303856465,99.94,965.5
52,0.5302759513163617,99.94666666666667,984.3
53,0.5301346580611109,99.96333333333334,1003.3
54,0.5297465583662997,99.95166666666667,1022.1
55,0.5293470280511039,99.95833333333333,1040.9
56,0.5290936173152313,99.955,1059.6
57,0.5288743616929695,99.965,1078.4
58,0.52855710726557,99.96666666666667,1097.2
59,0.528308299812935,99.965,1116.4
60,0.5281108275913735,99.96333333333334,1135.6
61,0.5277559190416641,99.96333333333334,1154.7
62,0.5274264236757242,99.96666666666667,1173.4
63,0.527362987049607,99.96833333333333,1191.9
64,0.5270744904017906,99.96333333333334,1210.7
65,0.5268184617638334,99.97333333333333,1229.6
66,0.526493735023653,99.975,1248.6
67,0.5263385119468673,99.975,1268.2
68,0.5261145056183658,99.97166666666666,1287.2
69,0.5259544581238395,99.975,1306.2
70,0.5257568069612548,99.98,1325.3
71,0.525583716343715,99.98166666666667,1344.1
72,0.5253113907283303,99.97833333333334,1363.1
73,0.5251842721947221,99.98166666666667,1381.7
74,0.5250400611078307,99.98,1400.6
75,0.5248440132974815,99.98,1419.3
76,0.5246585852810061,99.98333333333333,1438.0
77,0.5244604757091383,99.985,1456.9
78,0.5243455543955252,99.98666666666666,1475.4
79,0.5242034209562517,99.98333333333333,1493.9
80,0.5240646397381195,99.985,1512.4
81,0.5239186550000074,99.98666666666666,1531.3
82,0.5238293619044045,99.985,1549.8
83,0.5237093661893913,99.98666666666666,1568.3
84,0.5235823500893517,99.985,1586.2
85,0.5234929798508504,99.98666666666666,1604.3
86,0.5234023861285212,99.98833333333333,1623.1
87,0.5233050458975184,99.99,1641.7
88,0.5232259722660854,99.98833333333333,1659.9
89,0.5231510072883004,99.98833333333333,1677.8
90,0.5230890375210532,99.99,1695.6
91,0.5230159000801379,99.99166666666666,1714.3
92,0.522971186937808,99.99,1732.0
93,0.5229085799473435,99.99166666666666,1750.0
94,0.522870247933402,99.99166666666666,1768.0
95,0.5228254600628607,99.99,1786.3
96,0.5227955882229022,99.99166666666666,1804.4
97,0.5227680474456186,99.99166666666666,1822.4
98,0.5227463934213114,99.99166666666666,1840.6
99,0.5227291155725654,99.99166666666666,1858.7
100,0.5227245832048754,99.99166666666666,1876.6
