Wall time,Step,Value
1735948122.9713268,0,46.61800003051758
1735948177.0535653,1,69.37200164794922
1735948229.0097902,2,76.47200012207031
1735948283.4852748,3,79.3239974975586
1735948336.492393,4,81.24800109863281
1735948387.4607046,5,82.18399810791016
1735948441.0941284,6,82.83999633789062
1735948494.0151162,7,83.0260009765625
1735948548.032182,8,83.55599975585938
1735948601.623411,9,84.15599822998047
1735948655.084199,10,84.52999877929688
1735948708.656054,11,84.64800262451172
1735948763.150497,12,84.69400024414062
1735948817.3882895,13,85.08000183105469
1735948870.8585582,14,85.43800354003906
1735948926.0916746,15,85.76599884033203
1735948979.8888466,16,85.85399627685547
1735949033.0180147,17,86.30999755859375
1735949087.8910637,18,86.29000091552734
1735949141.0120487,19,86.54000091552734
1735949193.717291,20,86.95999908447266
1735949247.257233,21,87.03399658203125
1735949299.807366,22,86.88999938964844
1735949353.3272498,23,87.2760009765625
1735949406.6042137,24,87.28199768066406
1735949459.178908,25,87.447998046875
1735949512.4770079,26,87.6500015258789
1735949566.6405914,27,87.69999694824219
1735949620.2785456,28,87.76799774169922
1735949673.0855103,29,87.75599670410156
1735949727.2647514,30,87.69599914550781
1735949782.004725,31,87.91200256347656
1735949836.225064,32,88.06600189208984
1735949889.3182702,33,88.01599884033203
1735949941.9268508,34,88.29000091552734
1735949995.428552,35,87.95999908447266
1735950050.2614658,36,88.16799926757812
1735950101.827441,37,88.36599731445312
1735950155.6013849,38,88.18199920654297
1735950208.1197038,39,88.56600189208984
1735950260.919042,40,88.46199798583984
1735950315.543968,41,88.5
1735950368.6875856,42,88.4540023803711
1735950422.3393536,43,88.79199981689453
1735950476.7770286,44,88.73200225830078
1735950531.4973392,45,88.54399871826172
1735950583.9141302,46,88.58200073242188
1735950637.6706042,47,88.78600311279297
1735950690.4869926,48,88.67400360107422
1735950744.1349084,49,88.5459976196289
1735950799.1097467,50,88.55799865722656
1735950853.355423,51,88.63200378417969
1735950906.9794564,52,89.01799774169922
1735950959.7239063,53,88.86000061035156
1735951012.6737676,54,88.93000030517578
1735951064.3404074,55,88.86799621582031
1735951118.4106994,56,89.04399871826172
1735951169.666307,57,88.87999725341797
1735951218.0324583,58,89.08599853515625
1735951265.806349,59,88.89399719238281
1735951313.6138868,60,89.0199966430664
1735951362.997646,61,89.0719985961914
1735951411.2706997,62,88.92400360107422
1735951458.395197,63,89.13600158691406
1735951506.6255174,64,89.16600036621094
1735951555.1374028,65,89.15599822998047
1735951604.414632,66,89.36000061035156
1735951653.6169848,67,89.06400299072266
1735951704.5861928,68,89.07599639892578
1735951755.0474532,69,89.02200317382812
1735951805.7393916,70,89.1259994506836
1735951856.8415143,71,89.06800079345703
1735951907.470821,72,89.05999755859375
1735951957.7707157,73,89.23400115966797
1735952009.0800872,74,89.30000305175781
1735952058.0122802,75,88.94599914550781
1735952107.710639,76,89.24199676513672
1735952156.9357889,77,89.2300033569336
1735952205.424084,78,89.29399871826172
1735952254.449734,79,89.03600311279297
1735952304.2701511,80,89.4280014038086
1735952353.8695288,81,89.13600158691406
1735952403.4758651,82,89.30000305175781
1735952452.5873218,83,89.21399688720703
1735952501.8797991,84,89.49400329589844
1735952550.4204128,85,89.38600158691406
1735952598.3220124,86,89.33999633789062
1735952647.155189,87,89.29199981689453
1735952694.9494739,88,89.38400268554688
1735952744.2179077,89,89.34400177001953
1735952792.4750435,90,89.58399963378906
1735952840.4881852,91,89.16000366210938
1735952889.271052,92,89.36000061035156
1735952939.2601535,93,89.3479995727539
1735952987.8517258,94,89.26599884033203
1735953036.82114,95,89.39600372314453
1735953084.5102026,96,89.23200225830078
1735953132.8590894,97,89.39600372314453
1735953182.2935026,98,89.4000015258789
1735953232.458535,99,89.39399719238281
1735953283.5421925,100,89.31400299072266
1735953333.8976347,101,89.49400329589844
1735953385.440959,102,89.55400085449219
1735953435.7593682,103,89.42400360107422
1735953485.9990983,104,89.37799835205078
1735953532.4937692,105,89.18000030517578
1735953577.4379332,106,89.63800048828125
1735953623.4249794,107,89.44400024414062
1735953669.7859063,108,89.41200256347656
1735953715.584533,109,89.60800170898438
1735953760.9423678,110,89.54000091552734
1735953805.9052594,111,89.59200286865234
1735953852.9748595,112,89.44000244140625
1735953898.1691735,113,89.93800354003906
1735953944.5246592,114,89.44999694824219
1735953990.2272298,115,89.48999786376953
1735954036.7148535,116,89.58799743652344
1735954082.8333423,117,89.5719985961914
1735954128.5185752,118,89.28399658203125
1735954175.8934944,119,89.47599792480469
1735954222.7730992,120,89.52200317382812
1735954268.8451397,121,89.58999633789062
1735954315.9404938,122,89.73600006103516
1735954360.8951733,123,89.44400024414062
1735954406.630632,124,89.41000366210938
1735954453.5578632,125,89.69599914550781
1735954500.1453488,126,89.53199768066406
1735954546.4010303,127,89.86000061035156
1735954591.5773258,128,89.56199645996094
1735954638.16144,129,89.34400177001953
1735954681.755031,130,89.59400177001953
1735954727.657747,131,89.59400177001953
1735954773.5037,132,89.30000305175781
1735954820.1288326,133,89.49600219726562
1735954866.0728912,134,89.4020004272461
1735954911.5959895,135,89.79199981689453
1735954958.0384412,136,89.62200164794922
1735955003.444476,137,89.66000366210938
1735955049.575586,138,89.55000305175781
1735955096.667691,139,89.4540023803711
1735955141.9347582,140,89.52200317382812
1735955188.4937837,141,89.45800018310547
1735955234.8707354,142,89.50199890136719
1735955281.0093167,143,89.72799682617188
1735955327.2167046,144,89.69400024414062
1735955373.5857303,145,89.74600219726562
1735955420.744582,146,89.54199981689453
1735955466.3570487,147,89.56999969482422
1735955513.3635726,148,89.55400085449219
1735955559.9433239,149,89.69400024414062
1735955603.1498706,150,94.81800079345703
1735955650.0986993,151,96.18800354003906
1735955696.2103386,152,96.74400329589844
1735955742.1967776,153,97.11799621582031
1735955788.9203181,154,97.30400085449219
1735955834.2743864,155,97.69599914550781
1735955880.8122656,156,98.00800323486328
1735955927.523041,157,97.96600341796875
1735955973.936452,158,98.26599884033203
1735956020.7171152,159,98.3219985961914
1735956067.3554175,160,98.4260025024414
1735956113.9354944,161,98.50199890136719
1735956158.5184186,162,98.55000305175781
1735956205.121425,163,98.56999969482422
1735956252.0710351,164,98.63999938964844
1735956299.347021,165,98.64600372314453
1735956343.6527574,166,98.70800018310547
1735956390.3084104,167,98.60199737548828
1735956436.9299412,168,98.74199676513672
1735956483.3468502,169,98.81199645996094
1735956529.6630247,170,98.80799865722656
1735956576.6427314,171,98.48200225830078
1735956622.6694,172,98.56199645996094
1735956668.9715447,173,98.6520004272461
1735956714.1616092,174,98.6259994506836
1735956761.0919814,175,98.5999984741211
1735956807.532569,176,98.6500015258789
1735956853.4033973,177,98.47000122070312
1735956901.196886,178,98.49199676513672
1735956948.3812373,179,98.61399841308594
1735956995.1026654,180,98.48999786376953
1735957041.0759811,181,98.35800170898438
1735957087.2524,182,98.48200225830078
1735957133.8226361,183,98.31400299072266
1735957180.7876918,184,98.55599975585938
1735957225.4962442,185,98.48400115966797
1735957272.8123453,186,98.26599884033203
1735957318.4745297,187,98.2300033569336
1735957365.0603871,188,98.22599792480469
1735957411.6046681,189,98.41600036621094
1735957457.384422,190,98.29399871826172
1735957503.1856663,191,98.24199676513672
1735957549.5515566,192,98.4000015258789
1735957595.4690297,193,98.0999984741211
1735957641.7258842,194,98.2959976196289
1735957688.090646,195,98.02200317382812
1735957734.4109712,196,98.10399627685547
1735957779.3298273,197,98.302001953125
1735957825.5759103,198,98.28399658203125
1735957872.0111513,199,98.25
1735957917.828426,200,98.13800048828125
1735957964.3578753,201,98.32599639892578
1735958010.0706365,202,98.11000061035156
1735958057.5511203,203,98.02400207519531
1735958102.0275471,204,98.23799896240234
1735958148.489961,205,98.23999786376953
1735958195.0267615,206,98.20999908447266
