Wall time,Step,Value
1735861821.2368333,0,37.104000091552734
1735861879.1619003,1,62.97600173950195
1735861936.4959023,2,73.58999633789062
1735861990.2011416,3,78.79000091552734
1735862045.9499812,4,82.06600189208984
1735862101.3187122,5,83.88400268554688
1735862157.3193417,6,85.49400329589844
1735862212.7276227,7,86.59200286865234
1735862267.9777644,8,87.78600311279297
1735862323.4988372,9,88.50599670410156
1735862379.16399,10,92.88400268554688
1735862435.0825336,11,93.98200225830078
1735862491.3423107,12,94.40399932861328
1735862547.9234629,13,94.79399871826172
1735862604.7574124,14,95.1719970703125
1735862663.2310183,15,95.47000122070312
1735862720.8671885,16,95.75599670410156
1735862777.0205681,17,96.05400085449219
1735862833.1225026,18,96.43199920654297
1735862888.8557556,19,96.45999908447266
1735862946.2548113,20,96.72799682617188
1735863002.2753103,21,96.86199951171875
1735863060.171731,22,97.0199966430664
1735863116.2254808,23,97.24600219726562
1735863174.6804717,24,97.39399719238281
1735863231.9919107,25,97.60399627685547
1735863289.899302,26,97.73799896240234
1735863347.4470336,27,97.86199951171875
1735863404.199768,28,97.96399688720703
1735863460.4095783,29,97.93000030517578
1735863516.9657772,30,98.0999984741211
1735863573.073985,31,98.14199829101562
1735863629.7767174,32,98.25599670410156
1735863685.5129814,33,98.23799896240234
1735863739.747381,34,98.447998046875
1735863796.5050206,35,98.44200134277344
1735863851.8816848,36,98.56800079345703
1735863908.1617498,37,98.61199951171875
1735863964.2011304,38,98.5719985961914
1735864020.76002,39,98.62999725341797
1735864077.1478908,40,98.81999969482422
1735864133.7852516,41,98.88200378417969
1735864189.2237291,42,98.9280014038086
1735864246.5214443,43,98.8239974975586
1735864302.6372023,44,98.85800170898438
1735864359.2828708,45,98.9219970703125
1735864415.7662156,46,98.96399688720703
1735864472.6769428,47,98.90599822998047
1735864529.2152767,48,98.99800109863281
1735864584.6237545,49,98.97799682617188
1735864640.256819,50,99.39399719238281
1735864696.294254,51,99.552001953125
1735864753.4486048,52,99.63200378417969
1735864809.2288647,53,99.68800354003906
1735864866.4031794,54,99.73200225830078
1735864923.4792678,55,99.77200317382812
1735864979.0651386,56,99.79199981689453
1735865034.7174294,57,99.76000213623047
1735865091.8674853,58,99.79000091552734
1735865148.1746366,59,99.802001953125
1735865205.6471193,60,99.78800201416016
1735865261.715337,61,99.80999755859375
1735865316.2846146,62,99.78800201416016
1735865371.6344814,63,99.8479995727539
1735865427.8797865,64,99.82599639892578
1735865485.5981524,65,99.8219985961914
1735865540.5666263,66,99.86599731445312
1735865597.0171957,67,99.84600067138672
1735865653.200234,68,99.8280029296875
1735865709.759,69,99.83000183105469
1735865765.1436942,70,99.85399627685547
1735865821.2586215,71,99.8479995727539
1735865877.1003075,72,99.84400177001953
1735865932.4093356,73,99.87000274658203
1735865988.4563677,74,99.85600280761719
1735866043.902359,75,99.86399841308594
1735866098.9801831,76,99.83999633789062
1735866156.8611891,77,99.86599731445312
1735866213.1194496,78,99.84600067138672
1735866268.4939618,79,99.81800079345703
1735866322.319761,80,99.89399719238281
1735866378.6326463,81,99.87000274658203
1735866435.1874235,82,99.8759994506836
1735866491.3418033,83,99.8740005493164
1735866547.9790416,84,99.88200378417969
1735866602.7727878,85,99.89199829101562
1735866659.0595329,86,99.91200256347656
1735866716.078996,87,99.84600067138672
1735866772.486823,88,99.90799713134766
1735866828.7863228,89,99.88200378417969
1735866884.4062247,90,99.90399932861328
1735866942.0002782,91,99.90599822998047
1735866998.6638522,92,99.89800262451172
1735867055.5289533,93,99.87999725341797
1735867111.3067155,94,99.89600372314453
1735867166.9170144,95,99.88400268554688
1735867221.132254,96,99.89800262451172
1735867277.8365977,97,99.89399719238281
1735867334.1851,98,99.88800048828125
1735867390.7111578,99,99.9020004272461
1735867447.959281,100,99.89399719238281
1735867503.8663971,101,99.9000015258789
