Wall time,Step,Value
1736244268.7562096,0,1526.300048828125
1736244730.007823,1,3016.199951171875
1736245190.7739184,2,4510.0
1736245653.8737576,3,6019.0
1736246118.7992535,4,7538.7001953125
1736246590.0008194,5,9073.0
1736247057.480895,6,10581.2001953125
1736247528.01864,7,12108.5
1736248001.3451302,8,13650.5
1736248477.3172066,9,15207.5
1736248960.4766853,10,16781.099609375
1736249441.0621989,11,18332.80078125
1736249923.9810805,12,19899.5
1736250407.7119071,13,21477.69921875
1736250891.382723,14,23063.5
1736251380.0281057,15,24656.0
1736251865.4030602,16,26223.69921875
1736252350.7518098,17,27798.900390625
1736252836.1105075,18,29381.0
1736253321.4342494,19,30970.900390625
1736253811.4521277,20,32568.5
1736254296.902662,21,34137.1015625
1736254781.697986,22,35711.30078125
1736255266.7406785,23,37292.3984375
1736255752.8316689,24,38882.69921875
1736256244.5067463,25,40488.0
1736256729.1206179,26,42053.6015625
