network:,mlp,depth,3,Loss:CrossEntropy,Dataset:,fashionmnist,Optimizer:,dngd,LearningRate:,0.01,BatchSize:,128,EpochRange:,100
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,1.8607032769270289,51.36833333333333,20.2
2,1.2921606396307062,67.07666666666667,39.7
3,1.1598897219212578,71.24166666666666,59.4
4,1.10007343579457,75.43666666666667,79.3
5,1.0572324520997656,78.23,98.9
6,1.0238726003083594,79.78333333333333,118.8
7,0.999276404441801,80.73833333333333,139.3
8,0.9810425560357474,81.40666666666667,159.6
9,0.9673996820632838,81.83,179.4
10,0.9562342487164398,82.195,199.9
11,0.9479225032619322,82.59833333333333,220.2
12,0.9408590935949069,82.83833333333334,240.6
13,0.9346830006093104,83.03,259.8
14,0.9295178792878255,83.19,279.1
15,0.9249770926005805,83.415,298.2
16,0.9210459746277408,83.45833333333333,317.3
17,0.9173808378705592,83.77,336.6
18,0.9142229776900969,83.83333333333333,355.9
19,0.9110210089287015,84.00166666666667,374.9
20,0.9083021149706485,84.065,394.6
21,0.9057186672936625,84.15666666666667,413.7
22,0.903230958147598,84.255,433.2
23,0.9009051077655638,84.36333333333333,452.8
24,0.8985237334328674,84.50333333333333,472.6
25,0.8965809712531978,84.575,492.5
26,0.8948658458205428,84.65166666666667,512.1
27,0.8927297673499914,84.77166666666666,531.9
28,0.8913356726611855,84.85166666666667,551.4
29,0.8896510733216048,84.90166666666667,570.7
30,0.8880764774676325,84.98666666666666,590.2
31,0.8861386026146569,85.075,609.4
32,0.8848687823393198,85.07333333333334,628.9
33,0.8833332548517663,85.17666666666666,647.3
34,0.8822131628420815,85.18,665.9
35,0.8805800423439123,85.26166666666667,684.9
36,0.8794052543670638,85.30833333333334,704.5
37,0.8781992646931077,85.34,723.4
38,0.8768902666278994,85.43,742.8
39,0.8758111550355516,85.44666666666667,762.2
40,0.8749531956115512,85.48,781.6
41,0.8736669550826555,85.52833333333334,801.3
42,0.8727443628728009,85.585,820.3
43,0.8718486038098203,85.64333333333333,839.5
44,0.8709705119956531,85.63166666666666,859.0
45,0.8697704376696523,85.69166666666666,879.5
46,0.8692560325553422,85.73666666666666,899.5
47,0.8684059875860397,85.76,919.7
48,0.8673950168115498,85.82166666666667,939.6
49,0.8667279507305576,85.79333333333334,959.5
50,0.8659611246479091,85.87166666666667,979.9
51,0.8653745036135351,85.88833333333334,1000.0
52,0.864700973033905,85.89333333333333,1020.3
53,0.8640386011046387,85.93333333333334,1040.2
54,0.8634692553772347,85.935,1060.2
55,0.8627878055135324,85.995,1080.4
56,0.8625839013280645,85.995,1100.0
57,0.8618041612446181,86.00333333333333,1118.7
58,0.8615130341129262,86.02,1138.2
59,0.8608785083553175,86.075,1157.3
60,0.8602932475523145,86.1,1176.7
61,0.8598319590727149,86.16,1195.7
62,0.8594618604889811,86.12166666666667,1214.7
63,0.8590258980102377,86.115,1233.7
64,0.8586699554660936,86.19,1252.7
65,0.8582687341073937,86.2,1271.6
66,0.8579514975995143,86.18,1290.9
67,0.8575190112534871,86.19333333333333,1310.0
68,0.8572997407618362,86.225,1329.0
69,0.8568799062324232,86.24,1348.2
70,0.8566731505556655,86.23333333333333,1367.6
71,0.8564712855099107,86.22166666666666,1387.2
72,0.8561806962179985,86.24333333333334,1406.9
73,0.8559646573402225,86.23833333333333,1426.3
74,0.8556299772598087,86.295,1446.0
75,0.8555185624531337,86.27666666666667,1465.0
76,0.855247506073543,86.32333333333334,1484.0
77,0.8551499012436694,86.36166666666666,1503.0
78,0.855011828164302,86.29333333333334,1522.4
79,0.8547856230725611,86.29,1541.6
80,0.8546632117808246,86.26166666666667,1560.7
81,0.8544405916098085,86.28333333333333,1579.0
82,0.8543968914922621,86.29666666666667,1597.4
83,0.8543605762504057,86.31666666666666,1616.4
84,0.8541630366717828,86.355,1634.8
85,0.8541873722696609,86.33333333333333,1652.9
86,0.8540369715771949,86.34833333333333,1671.1
87,0.853998793467784,86.34,1689.1
88,0.8538667347385431,86.35666666666667,1707.4
89,0.8537806478390562,86.35,1725.7
90,0.8537583860761321,86.35833333333333,1744.3
91,0.8537719041299718,86.37333333333333,1762.8
92,0.8537611506386861,86.38333333333334,1781.3
93,0.8536481598038663,86.35833333333333,1799.5
94,0.8536213957932967,86.37833333333333,1818.1
95,0.8536094854127115,86.365,1836.9
96,0.8535989868615482,86.35833333333333,1855.5
97,0.8536310109502471,86.365,1874.1
98,0.8535760430130623,86.37833333333333,1892.0
99,0.853552859729287,86.37333333333333,1910.3
100,0.8536284427398811,86.375,1928.2
