network:,resnet,depth,20,Loss:CrossEntropy,Dataset:,cifar100,Optimizer:,kfac,LearningRate:,0.1,BatchSize:,128,EpochRange:,300
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,4.030195095350066,9.97,119.0
2,3.625121075174083,19.386,240.3
3,3.2323126244118146,28.322,361.4
4,2.9716134290865925,34.694,481.4
5,2.8233737341888117,39.064,599.3
6,2.727819673240642,41.396,717.8
7,2.645293138825985,43.848,837.5
8,2.5964106659755073,44.966,957.8
9,2.567038029965842,45.988,1076.5
10,2.5285934542146182,46.908,1195.3
11,2.1385540337208897,58.836,1311.8
12,2.0493768288961154,61.736,1424.8
13,2.013742795075907,62.896,1544.5
14,1.9847598298431357,63.784,1659.7
15,1.963084313875574,64.274,1784.7
16,1.9435708632554545,65.094,1902.9
17,1.9247494137195675,65.516,2022.0
18,1.9102733476692453,66.43,2139.2
19,1.898539717849868,66.566,2258.8
20,1.8850845275327677,67.01,2378.2
21,1.8735519415887116,67.672,2500.1
22,1.861450876421331,67.574,2617.2
23,1.8522630515305891,68.212,2736.0
24,1.8390442687837059,68.486,2858.0
25,1.8285847493754628,69.01,2976.4
26,1.8215960404452156,69.214,3095.8
27,1.8128880487988368,69.334,3215.1
28,1.8037846786591707,69.554,3328.2
29,1.7980267471059814,69.992,3443.0
30,1.7871401563020008,70.262,3559.9
31,1.6542527885997997,75.284,3678.7
32,1.6161098193634502,76.864,3798.7
33,1.6015592688489753,77.328,3907.8
34,1.5970362275457748,77.424,4025.6
35,1.583120225335631,78.048,4144.2
36,1.579329943717898,78.248,4274.3
37,1.574519287289866,78.46,4390.6
38,1.5717253825243782,78.424,4513.6
39,1.566294146620709,78.718,4637.5
40,1.5636041380865189,78.802,4759.9
41,1.557385352566419,78.902,4881.7
42,1.553285553632185,79.138,4999.7
43,1.549414064878088,79.332,5117.4
44,1.5489922804600746,79.16,5234.5
45,1.542258822094754,79.548,5352.4
46,1.5396521359758304,79.712,5473.5
47,1.5397984383966001,79.72,5591.2
48,1.5366313018457358,79.724,5709.1
49,1.5308320601577954,80.208,5825.9
50,1.5325476635447548,79.902,5944.2
51,1.5117366829186754,80.814,6063.0
52,1.5069248731179006,80.962,6183.0
53,1.508842494786548,80.962,6300.7
54,1.5092104313623569,81.194,6418.7
55,1.5034749187776804,81.168,6536.8
56,1.508119919111052,80.986,6655.4
57,1.504280937297265,81.116,6774.0
58,1.5045143679889572,81.19,6891.3
59,1.5038107987255087,81.172,7008.4
60,1.5028798875906277,81.214,7127.0
61,1.5024873951207036,81.052,7246.8
62,1.5026990970992067,81.178,7364.3
63,1.501759908998104,81.198,7482.8
64,1.5004149888787428,81.216,7600.0
65,1.5015485423910038,81.172,7717.7
66,1.5019918542993649,81.2,7839.3
67,1.5003878972719393,81.22,7955.4
68,1.498761387737206,81.444,8072.5
69,1.498037501979057,81.312,8191.4
70,1.4992927413462374,81.23,8309.2
71,1.4962118114047038,81.634,8426.5
72,1.500275088698053,81.324,8545.6
73,1.494327543031834,81.734,8663.6
74,1.494617491731863,81.52,8785.4
75,1.4957395654810055,81.552,8902.0
76,1.4973262581983795,81.458,9021.9
77,1.492527798313619,81.462,9141.6
78,1.4964588039061602,81.336,9264.3
79,1.4939158234145025,81.618,9384.4
80,1.496189486645067,81.37,9506.6
81,1.4941605052069935,81.558,9624.0
82,1.4964562941085346,81.456,9744.7
83,1.494654541430266,81.446,9863.0
84,1.4923236440209782,81.558,9982.1
