network:,densenet,depth,121,Loss:CrossEntropy,Dataset:,cifar10,Optimizer:,dngd,LearningRate:,0.1,BatchSize:,128,EpochRange:,300
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,1.7327557232068933,42.002,146.6
2,1.366108703491328,61.26,288.9
3,1.222452101195255,68.43,431.2
4,1.1138887079170599,73.458,572.0
5,1.0428604687876104,76.744,701.8
6,0.994736580287709,79.01,827.3
7,0.9684507127308175,80.072,959.0
8,0.9458191917680413,81.002,1099.8
9,0.9327515569489325,81.618,1243.6
10,0.9195808350582562,82.228,1386.8
11,0.7843419952160867,88.196,1528.3
12,0.7445476338686541,90.054,1670.3
13,0.7262921334837403,90.612,1812.7
14,0.7132267709583273,91.194,1952.6
15,0.7039653195444581,91.628,2094.6
16,0.6949479961029404,91.912,2234.1
17,0.6906381110705988,92.188,2377.3
18,0.6818224752650541,92.638,2518.2
19,0.6783443541478014,92.668,2661.7
20,0.674085516758892,92.828,2802.2
21,0.6692628811692338,93.142,2946.6
22,0.664015119185533,93.334,3089.3
23,0.6615488398105592,93.422,3232.0
24,0.6594412651513238,93.602,3362.1
25,0.6566248796784969,93.66,3494.4
26,0.6540367170368009,93.756,3637.9
27,0.6536198145593218,93.696,3777.1
28,0.6547176395840657,93.526,3905.7
29,0.649282166872488,93.876,4030.9
30,0.6484314886200458,93.846,4161.8
31,0.6043093303585296,96.038,4305.7
32,0.5881372376171219,96.754,4450.4
33,0.5835702762274486,96.982,4592.9
34,0.5784797706567418,97.21,4723.3
35,0.5749860163539877,97.364,4858.5
36,0.5713117528144661,97.522,5002.0
37,0.5725760220566674,97.448,5141.3
38,0.5693528406760272,97.552,5282.0
39,0.5665318127483359,97.636,5422.5
40,0.5644699643030191,97.794,5563.7
41,0.5624549469679517,97.86,5706.9
42,0.561513452426247,97.92,5849.9
43,0.559941993040197,97.93,5991.6
44,0.5602297529844982,97.906,6134.0
45,0.5597633396268196,97.944,6272.8
46,0.5580589231627676,97.996,6412.0
47,0.5587609658765671,97.966,6551.4
48,0.5557572811155977,98.054,6694.2
49,0.5536286472664464,98.204,6838.9
50,0.5543530062031563,98.136,6982.5
