Wall time,Step,Value
1736244268.7561479,0,46.667999267578125
1736244730.0077927,1,66.66000366210938
1736245190.7738519,2,74.26599884033203
1736245653.873682,3,78.302001953125
1736246118.7992208,4,80.57599639892578
1736246590.0007885,5,82.58000183105469
1736247057.4808598,6,83.48799896240234
1736247528.0186112,7,84.46399688720703
1736248001.3451009,8,85.26000213623047
1736248477.3171747,9,85.75599670410156
1736248960.4765944,10,86.41000366210938
1736249441.06217,11,87.00199890136719
1736249923.9810534,12,87.30400085449219
1736250407.7118766,13,87.58599853515625
1736250891.3825839,14,87.7699966430664
1736251380.0280778,15,88.32599639892578
1736251865.4030313,16,88.16999816894531
1736252350.7517238,17,88.55400085449219
1736252836.1104772,18,88.81600189208984
1736253321.4341936,19,89.16000366210938
1736253811.452097,20,88.94400024414062
1736254296.9026327,21,89.32599639892578
1736254781.6979206,22,89.3239974975586
1736255266.74065,23,89.56199645996094
1736255752.8316324,24,89.74800109863281
1736256244.506716,25,89.60199737548828
1736256729.1205719,26,89.69999694824219
