Wall time,Step,Value
1735827107.7151396,0,32.29999923706055
1735827117.0926397,1,59.70000076293945
1735827127.160495,2,88.5999984741211
1735827137.1911268,3,117.19999694824219
1735827146.5738816,4,144.10000610351562
1735827156.5905063,5,172.8000030517578
1735827166.3203075,6,200.10000610351562
1735827175.7902884,7,228.0
1735827185.5905752,8,255.8000030517578
1735827195.3153484,9,283.70001220703125
1735827204.9316561,10,311.5
1735827214.5574038,11,339.1000061035156
1735827224.55978,12,368.20001220703125
1735827233.7487504,13,395.1000061035156
1735827243.5786123,14,423.3999938964844
1735827253.2044237,15,451.29998779296875
1735827263.2596567,16,479.8999938964844
1735827273.359321,17,508.79998779296875
1735827283.2717493,18,537.2999877929688
1735827293.1061256,19,565.9000244140625
1735827302.868691,20,593.2999877929688
1735827312.468343,21,621.2000122070312
1735827322.1866512,22,648.4000244140625
1735827332.0626886,23,677.2999877929688
1735827341.5330367,24,705.2999877929688
1735827351.3413692,25,733.5
1735827361.1590428,26,761.9000244140625
1735827370.780857,27,789.4000244140625
1735827379.947625,28,814.7999877929688
1735827389.2576404,29,842.2999877929688
1735827399.0503552,30,870.4000244140625
1735827408.8691232,31,898.2999877929688
1735827419.0439475,32,927.5999755859375
1735827428.8447118,33,955.5999755859375
1735827438.264699,34,982.2999877929688
1735827448.0627203,35,1009.7999877929688
1735827457.670534,36,1036.5999755859375
1735827467.3693466,37,1063.300048828125
1735827477.185587,38,1091.4000244140625
1735827486.7366233,39,1119.199951171875
1735827496.1735704,40,1146.800048828125
1735827506.2928364,41,1175.800048828125
1735827516.0711708,42,1204.5
1735827525.7672234,43,1232.5
1735827535.656371,44,1260.9000244140625
1735827545.407871,45,1288.4000244140625
1735827555.299981,46,1316.5
1735827565.200566,47,1345.4000244140625
1735827574.7086358,48,1373.199951171875
1735827584.6775854,49,1401.699951171875
1735827594.3831165,50,1429.699951171875
1735827604.0939417,51,1457.5
1735827614.2245448,52,1487.0
1735827623.989836,53,1514.699951171875
1735827633.8450904,54,1542.9000244140625
1735827643.622948,55,1570.5
1735827653.2319808,56,1597.5
1735827663.0674763,57,1626.0
1735827672.9210827,58,1654.4000244140625
1735827682.7129056,59,1682.5999755859375
1735827692.5142667,60,1710.9000244140625
1735827702.3422475,61,1738.9000244140625
1735827712.498722,62,1767.800048828125
1735827722.441582,63,1795.699951171875
1735827732.6426349,64,1825.199951171875
1735827742.720938,65,1854.0
1735827753.135728,66,1883.699951171875
1735827762.676987,67,1912.0
1735827772.549058,68,1940.5
1735827782.5421183,69,1969.5999755859375
1735827792.4632843,70,1998.0999755859375
1735827802.4588423,71,2026.199951171875
1735827812.9825468,72,2056.800048828125
1735827822.4523525,73,2084.0
1735827832.4872074,74,2113.300048828125
1735827842.042519,75,2141.10009765625
