Wall time,Step,Value
1736097658.214831,0,70.80000305175781
1736097682.1034608,1,144.0
1736097706.0895271,2,218.5
1736097731.2299025,3,296.1000061035156
1736097755.14572,4,370.70001220703125
1736097779.7585974,5,447.0
1736097803.1946893,6,520.0999755859375
1736097827.3408065,7,594.5999755859375
1736097851.5291781,8,671.2000122070312
1736097875.3817055,9,746.0999755859375
1736097899.1464286,10,819.7000122070312
1736097923.2853508,11,895.5
1736097947.2795122,12,970.7999877929688
1736097970.8885486,13,1043.9000244140625
1736097994.5748901,14,1119.0999755859375
1736098018.6595974,15,1195.0999755859375
1736098042.2452958,16,1268.5999755859375
1736098066.3772595,17,1342.699951171875
1736098090.4632287,18,1418.199951171875
1736098114.60552,19,1494.199951171875
1736098139.042148,20,1569.9000244140625
1736098162.9429684,21,1644.699951171875
1736098187.1059842,22,1720.199951171875
1736098210.2902987,23,1792.4000244140625
1736098232.8343306,24,1862.300048828125
1736098256.8678088,25,1938.0
1736098280.301292,26,2010.5
1736098304.2491663,27,2084.5
1736098327.604864,28,2157.699951171875
1736098351.0581813,29,2229.800048828125
1736098374.721926,30,2304.0
1736098398.3817797,31,2376.800048828125
1736098421.9574666,32,2450.39990234375
1736098445.7095885,33,2523.60009765625
1736098469.515813,34,2598.199951171875
1736098493.5922823,35,2672.60009765625
1736098517.3058414,36,2746.5
1736098539.8864841,37,2814.5
1736098563.566246,38,2887.89990234375
1736098587.573882,39,2963.699951171875
1736098611.3400173,40,3036.60009765625
1736098635.0315356,41,3108.699951171875
1736098659.029001,42,3182.800048828125
1736098682.5625017,43,3256.60009765625
1736098706.4920645,44,3330.89990234375
1736098729.9510727,45,3402.699951171875
1736098753.6815257,46,3476.5
1736098777.6036139,47,3551.39990234375
1736098801.2353702,48,3625.60009765625
1736098824.4139063,49,3696.300048828125
1736098847.7704918,50,3767.699951171875
1736098870.98019,51,3839.199951171875
1736098894.4730806,52,3911.10009765625
1736098918.4639363,53,3986.10009765625
1736098941.7412026,54,4058.699951171875
1736098965.3138597,55,4132.10009765625
1736098988.9405653,56,4204.39990234375
1736099012.2061203,57,4276.10009765625
1736099035.5221598,58,4348.39990234375
1736099059.4805524,59,4422.89990234375
1736099083.8576295,60,4498.2998046875
1736099107.4667373,61,4570.89990234375
1736099130.6362476,62,4642.7001953125
1736099153.1954732,63,4712.5
1736099176.6699448,64,4785.7998046875
1736099199.9997885,65,4856.7001953125
1736099223.7196174,66,4930.39990234375
1736099247.256383,67,5002.7001953125
1736099270.7600014,68,5075.60009765625
1736099294.8931456,69,5150.2001953125
1736099318.6079447,70,5225.10009765625
1736099341.915923,71,5297.2001953125
1736099364.3938594,72,5367.0
1736099388.032187,73,5441.10009765625
1736099411.2080574,74,5513.2001953125
1736099435.6071904,75,5588.7998046875
1736099458.8628635,76,5662.0
1736099482.7622504,77,5737.0
1736099505.9122477,78,5809.10009765625
1736099529.7801614,79,5884.2001953125
1736099552.939438,80,5954.7001953125
1736099576.3749034,81,6027.0
1736099600.3271725,82,6100.7001953125
1736099623.4837828,83,6173.2001953125
1736099647.3481147,84,6246.10009765625
1736099671.0611856,85,6319.7001953125
1736099694.8160775,86,6393.89990234375
1736099717.683973,87,6465.39990234375
1736099741.2106004,88,6539.2998046875
1736099764.6003559,89,6612.39990234375
1736099787.9360418,90,6686.10009765625
1736099811.1349819,91,6757.60009765625
