Wall time,Step,Value
1735988365.0681171,0,25.110000610351562
1735988409.1377215,1,32.4739990234375
1735988452.9346416,2,33.15999984741211
1735988496.3001187,3,34.571998596191406
1735988540.5172653,4,35.2239990234375
1735988585.6372192,5,35.99599838256836
1735988629.8339133,6,35.61800003051758
1735988673.1459298,7,35.66400146484375
1735988717.3974915,8,35.81800079345703
1735988760.9231944,9,36.459999084472656
1735988805.198023,10,36.487998962402344
1735988850.1441936,11,36.97600173950195
1735988893.0318823,12,37.040000915527344
1735988937.4720533,13,38.09199905395508
1735988980.2320926,14,37.939998626708984
1735989024.096499,15,38.97200012207031
1735989066.723288,16,38.874000549316406
1735989111.7412503,17,39.04999923706055
1735989155.9273257,18,39.54399871826172
1735989199.8565214,19,38.63600158691406
1735989242.5347044,20,39.43000030517578
1735989285.2325227,21,39.09000015258789
1735989329.2922764,22,38.891998291015625
1735989372.8553216,23,38.928001403808594
1735989416.4970665,24,38.68600082397461
1735989459.4952862,25,38.79399871826172
1735989502.2179112,26,38.70000076293945
1735989545.1931522,27,38.60599899291992
1735989588.1076643,28,38.71200180053711
1735989631.2355504,29,38.72600173950195
1735989674.6955564,30,38.375999450683594
1735989717.7751698,31,38.81800079345703
1735989760.7435212,32,39.01599884033203
1735989803.9594378,33,38.78200149536133
1735989846.9630375,34,39.922000885009766
1735989888.1844604,35,39.82400131225586
1735989931.108113,36,39.986000061035156
1735989974.422664,37,39.141998291015625
1735990017.144605,38,39.683998107910156
1735990060.75045,39,39.79399871826172
1735990103.0617654,40,39.827999114990234
1735990146.2064633,41,39.487998962402344
1735990190.394689,42,40.04999923706055
1735990232.6480916,43,39.86399841308594
1735990276.0074313,44,39.47600173950195
1735990319.8944995,45,40.13800048828125
1735990362.2585042,46,40.305999755859375
1735990405.6680558,47,39.948001861572266
1735990448.7041528,48,39.97800064086914
1735990491.7613742,49,40.2140007019043
1735990534.8554265,50,40.29199981689453
1735990578.168688,51,39.720001220703125
1735990621.5850391,52,39.012001037597656
1735990664.3196719,53,40.58399963378906
1735990707.7311573,54,40.209999084472656
1735990750.7848458,55,40.58000183105469
1735990794.4816768,56,39.263999938964844
1735990837.1003463,57,39.1879997253418
1735990880.0625062,58,39.49599838256836
1735990924.06925,59,38.939998626708984
1735990966.4616766,60,39.86600112915039
1735991009.8973813,61,40.11600112915039
1735991053.3269074,62,40.79999923706055
1735991096.5510309,63,40.64400100708008
1735991139.4357831,64,40.465999603271484
1735991181.5554729,65,41.20399856567383
1735991226.2219937,66,41.08000183105469
1735991270.8575327,67,41.529998779296875
1735991314.450845,68,41.27399826049805
1735991357.154828,69,40.84400177001953
1735991401.653958,70,41.948001861572266
1735991445.8030045,71,41.02399826049805
1735991487.9304748,72,41.96799850463867
1735991532.1232407,73,41.2400016784668
1735991575.8348606,74,41.80799865722656
1735991619.080999,75,41.428001403808594
1735991661.8267872,76,41.85599899291992
1735991705.3113804,77,41.72600173950195
1735991749.0182722,78,42.066001892089844
1735991792.7721553,79,41.630001068115234
1735991836.7434914,80,42.36600112915039
1735991880.434793,81,42.141998291015625
1735991923.2715113,82,41.959999084472656
1735991966.8653998,83,42.16400146484375
1735992010.9743943,84,41.507999420166016
1735992054.5169961,85,41.69200134277344
1735992098.7123747,86,42.33399963378906
1735992141.3462408,87,42.0620002746582
1735992184.5369024,88,42.33599853515625
1735992228.469809,89,41.61600112915039
1735992272.1304595,90,42.124000549316406
1735992316.7344966,91,42.25199890136719
1735992360.6460078,92,41.7760009765625
1735992404.354841,93,42.215999603271484
1735992448.8816237,94,41.87200164794922
1735992497.9793904,95,42.63800048828125
1735992545.2790196,96,41.78799819946289
1735992592.8564205,97,42.13399887084961
1735992640.3788857,98,42.09400177001953
1735992688.2462184,99,42.327999114990234
1735992735.4608252,100,42.70199966430664
1735992783.2073815,101,41.9739990234375
1735992831.5012305,102,42.20399856567383
1735992878.4518082,103,42.257999420166016
1735992924.9269416,104,42.16400146484375
1735992973.20798,105,42.36600112915039
1735993020.1903853,106,42.0620002746582
1735993067.584116,107,42.02799987792969
1735993114.4667523,108,41.965999603271484
1735993163.1956089,109,42.19200134277344
1735993210.9566908,110,42.40599822998047
1735993258.2087572,111,42.183998107910156
1735993306.403894,112,41.80400085449219
1735993354.0745404,113,41.70800018310547
1735993400.6147323,114,42.22800064086914
1735993447.2878625,115,42.0359992980957
1735993494.5724719,116,42.2760009765625
1735993542.3421679,117,42.60200119018555
1735993590.2640333,118,41.93000030517578
1735993638.110859,119,41.39799880981445
1735993685.3296883,120,41.88399887084961
1735993731.9425457,121,42.099998474121094
1735993778.9217439,122,41.88600158691406
1735993826.143247,123,42.23400115966797
1735993873.2624233,124,41.79399871826172
1735993921.2748303,125,41.86399841308594
1735993967.797919,126,41.439998626708984
1735994014.6323566,127,42.23400115966797
1735994061.4060361,128,41.7239990234375
1735994109.06161,129,41.917999267578125
1735994156.359669,130,41.9379997253418
1735994203.5234725,131,41.2760009765625
1735994250.6456797,132,41.62799835205078
1735994297.5006742,133,41.88999938964844
1735994344.5138662,134,41.428001403808594
1735994391.7428257,135,42.29199981689453
1735994438.1665127,136,41.82600021362305
1735994485.8135097,137,42.47600173950195
1735994532.8723617,138,42.23400115966797
1735994580.2867908,139,42.279998779296875
1735994626.412316,140,41.849998474121094
1735994672.7748556,141,41.75400161743164
1735994719.9169378,142,41.84000015258789
1735994767.3967648,143,41.762001037597656
1735994815.2241325,144,42.60599899291992
1735994862.2269268,145,42.02799987792969
1735994909.483635,146,42.645999908447266
1735994955.9202025,147,42.07600021362305
1735995002.9838245,148,42.03799819946289
1735995050.065245,149,41.981998443603516
1735995097.5189528,150,48.43600082397461
1735995145.3140333,151,50.76599884033203
