network:,wrn,depth,28,Loss:CrossEntropy,Dataset:,cifar100,Optimizer:,adam_mod,LearningRate:,0.1,BatchSize:,128,EpochRange:,300
Epoch,Train_Loss,Train_Accuracy,Train_Time
1,4.590749350350226,2.362,100.4
2,4.418647668550691,2.942,201.0
3,4.379210690403228,3.316,301.3
4,4.357509616695706,3.596,402.4
5,4.350122118849889,3.592,504.3
6,4.349377838242084,3.766,605.9
7,4.369616573119102,3.554,707.7
8,4.377184912981584,3.434,808.7
9,4.374505649137375,3.488,910.6
10,4.376289076207544,3.332,1010.2
11,4.210016521956304,5.76,1111.7
12,4.1053074692826135,7.394,1213.4
13,4.05076205212137,8.726,1313.8
14,4.007596115931831,9.75,1416.0
15,3.9635528316888053,10.604,1517.4
16,3.9349850919240574,11.26,1618.9
17,3.909450875523755,11.936,1717.1
18,3.893485150373805,12.382,1817.9
19,3.877323915281564,12.932,1919.6
20,3.8621027969643285,13.162,2021.7
21,3.8511330410647577,13.584,2123.4
22,3.8337755556911457,14.092,2225.0
23,3.8222866527869575,14.268,2326.6
24,3.802830867450256,14.59,2428.3
25,3.7821798208729387,14.972,2528.8
26,3.7593588133907074,15.536,2629.9
27,3.74271260990816,15.82,2728.5
28,3.7306369161971693,16.148,2831.1
29,3.7180176543457732,16.438,2932.8
30,3.7091995334381336,16.45,3034.4
31,3.6227268745832126,19.056,3135.7
32,3.5999387798406888,19.402,3231.7
33,3.576070325758756,19.896,3330.1
34,3.540883558180631,20.762,3430.7
35,3.501263239804436,21.522,3532.3
36,3.4633843685355026,22.482,3630.3
37,3.4263043324355884,23.158,3731.4
38,3.395771277834997,24.124,3833.2
39,3.3597604880857346,25.058,3935.5
40,3.3320641834717577,25.376,4034.6
41,3.3032213848875003,26.198,4135.3
42,3.280501467492574,26.744,4237.1
43,3.2654624784084234,27.216,4337.2
44,3.2411179115705173,27.734,4439.9
45,3.2238212418373284,28.064,4541.2
46,3.207809896420335,28.77,4642.4
47,3.1948111215820703,28.686,4744.4
48,3.1804528797374054,29.174,4846.3
49,3.1643990726422166,29.662,4948.9
50,3.154628171945167,30.15,5050.1
51,3.0987004294724723,31.434,5150.8
52,3.0877008511282296,31.79,5249.5
53,3.078280036101866,32.026,5351.8
54,3.0760755423084856,32.258,5452.0
55,3.068890110611001,32.266,5551.2
56,3.06366666747481,32.358,5650.4
57,3.0610514156653754,32.402,5752.1
58,3.0517953801947786,32.674,5853.8
59,3.0484008478081743,32.93,5955.9
60,3.0376911254795007,33.064,6054.4
61,3.0263074328527426,33.4,6155.2
62,3.0250870303424726,33.264,6254.0
63,3.0130469335619448,33.774,6355.0
64,3.001198838129068,34.05,6454.3
65,2.9930444788140105,34.252,6555.0
66,2.9826794749940446,34.494,6656.5
67,2.9669887513455833,34.878,6754.9
68,2.9558096517382375,35.392,6856.6
69,2.9490677035982955,35.424,6956.2
70,2.9318756557181667,35.912,7056.8
71,2.9178894840542924,36.524,7154.6
72,2.9082972692406694,36.668,7256.3
73,2.8979953286592917,36.902,7356.7
74,2.8826845667856125,37.266,7459.0
75,2.872325156960646,37.886,7557.8
76,2.8597999704463404,38.142,7658.4
77,2.844229543300541,38.606,7757.2
78,2.8376269535640315,38.398,7859.0
79,2.8257941260667105,39.002,7960.4
80,2.8172582067796945,39.472,8061.6
81,2.806869230611855,39.334,8163.4
82,2.7940163758709606,39.642,8264.7
83,2.7855210822561514,40.33,8364.7
84,2.7772304895893694,40.334,8465.0
85,2.7666241628739536,40.696,8566.0
86,2.7593414655426884,40.744,8663.5
87,2.7482937040841184,41.09,8765.3
88,2.7341868572527797,41.714,8866.9
89,2.727931120816399,41.79,8969.2
90,2.7171840161618674,41.92,9071.1
91,2.7077263816238366,42.264,9172.9
92,2.703738896133345,42.578,9274.6
93,2.690127242251735,42.88,9377.1
94,2.682372098078813,43.088,9475.4
95,2.6762572731203433,43.158,9575.0
96,2.670562844752046,43.498,9676.5
97,2.658251914221917,43.696,9778.1
98,2.6537156342850317,43.794,9879.7
99,2.640348172858548,44.268,9976.1
100,2.635823284573567,44.664,10075.4
101,2.6028274928822235,45.656,10176.2
102,2.592910637331131,45.854,10278.1
103,2.58833010788159,46.006,10379.4
104,2.587334988367222,46.164,10480.4
105,2.585013623737618,45.994,10579.3
106,2.581727966323228,46.288,10681.1
107,2.5806874960584714,46.446,10781.5
108,2.5777727783183613,46.232,10881.8
109,2.5780693112736772,46.232,10983.8
110,2.57854435267046,46.492,11080.7
111,2.5753454662040065,46.428,11182.0
112,2.5727746895207164,46.648,11281.9
113,2.571295572363812,46.47,11382.4
114,2.5711269756717146,46.8,11484.2
115,2.5674952887513145,46.672,11585.5
116,2.565352057556972,46.49,11687.1
117,2.565625816354971,46.628,11785.6
118,2.565798524090701,46.634,11886.7
119,2.5656874503016165,46.64,11986.4
120,2.563942736676892,46.746,12086.0
121,2.5626395407235227,46.736,12185.5
122,2.5637584494812713,46.612,12286.5
123,2.5602576946053666,46.798,12384.8
124,2.556396960602392,46.824,12486.5
125,2.5575067161599083,46.73,12586.1
126,2.5583222894107593,46.916,12687.4
127,2.5606837790945303,46.734,12788.5
128,2.5544152570807417,46.938,12889.3
129,2.5503074604531992,47.15,12984.8
130,2.5542533196451718,47.008,13084.5
131,2.553990015288448,47.056,13186.3
132,2.548482805871598,47.252,13288.3
133,2.5508765448694644,46.954,13389.9
134,2.54827299081456,47.386,13491.3
135,2.5466104773304346,47.332,13592.2
136,2.541825842064665,47.262,13690.3
137,2.544436042571007,47.234,13788.4
138,2.538240452861542,47.53,13890.6
139,2.545883098831567,47.24,13992.1
140,2.5421768631166812,47.512,14093.3
141,2.536661953572422,47.498,14194.8
142,2.5369624183001114,47.656,14294.3
143,2.537225587288742,47.396,14393.5
144,2.537617923658522,47.474,14494.2
145,2.534243470872455,47.5,14595.8
146,2.5370124520548165,47.394,14696.1
147,2.5359454203749556,47.57,14797.2
148,2.533785236461083,47.906,14898.9
149,2.5316536121661097,47.776,15001.2
150,2.5324952309698703,47.54,15103.1
151,2.524292579392338,47.8,15204.6
152,2.5251025379161396,47.784,15306.4
153,2.5213585619426446,47.82,15405.8
154,2.5242059596664155,47.778,15506.8
155,2.523753389982921,47.786,15608.2
156,2.5235709296467967,48.12,15706.8
157,2.5234000768198075,48.144,15808.8
158,2.522574534501566,48.118,15909.2
159,2.5182701687678657,48.226,16010.1
160,2.5275507887915882,47.612,16112.2
161,2.5193536385245947,47.926,16213.9
162,2.5208329825145204,48.156,16315.1
163,2.5231634399775045,48.144,16416.5
164,2.5244522113019547,47.8,16518.4
165,2.5198452960499718,48.11,16619.8
166,2.5232783754158508,47.822,16721.0
167,2.520143747939478,48.066,16820.6
168,2.522515606697258,48.1,16920.6
169,2.5225433193509232,48.064,17018.2
170,2.5225347698192158,48.08,17119.7
171,2.5232026345284697,48.16,17218.0
172,2.5183215001050163,48.192,17317.6
173,2.519943949511594,48.014,17419.2
174,2.521354117966674,47.834,17521.3
175,2.5196306796939782,48.088,17622.9
176,2.517603586396903,48.194,17725.0
177,2.521821885462612,48.08,17825.7
178,2.5206152764732574,47.944,17925.5
179,2.521374089028829,48.086,18023.8
180,2.517911464052127,48.1,18125.7
181,2.5181232010921857,48.094,18226.9
182,2.5193452542395236,48.246,18323.0
183,2.522699798769353,48.018,18422.7
184,2.516661935450171,48.206,18523.4
185,2.5226260542564685,47.93,18624.7
186,2.519995790613277,48.06,18726.1
187,2.5185453873461165,48.072,18825.6
188,2.517368869708322,48.104,18927.2
189,2.5188326963683223,48.212,19027.9
190,2.5185757982151586,48.154,19127.1
191,2.5186409517322357,47.962,19228.5
192,2.524107141567923,48.002,19329.5
193,2.5158093500015375,48.218,19428.6
194,2.5170141888396516,48.246,19528.8
195,2.5195778928449393,48.066,19630.6
196,2.514329919424813,48.28,19731.9
197,2.5176846981048584,48.154,19829.9
198,2.514670113468414,48.248,19931.5
199,2.5176377235471135,47.998,20032.5
200,2.516247171270268,48.124,20135.0
201,2.5190419419037413,48.102,20236.5
202,2.5134861609515022,48.368,20338.2
203,2.519073834504618,48.178,20439.4
204,2.518551044756799,47.98,20539.4
205,2.515273344791149,48.282,20641.1
206,2.5173674879781425,48.156,20742.4
207,2.5165951483694795,48.196,20844.4
208,2.516012348482371,48.286,20944.7
209,2.5148447151379205,48.256,21043.5
210,2.5190689490579277,48.268,21142.3
211,2.5181574351952203,48.232,21239.6
212,2.513573508738252,48.256,21341.4
213,2.512666810808889,48.458,21442.9
214,2.5164965132008428,48.094,21543.9
215,2.5131950232074085,48.074,21643.8
216,2.5166465333660546,48.008,21741.9
217,2.51050045362214,48.498,21843.7
218,2.5174166015956714,48.15,21943.9
219,2.5103155975146674,48.394,22043.6
220,2.5178098190775917,48.004,22145.7
221,2.5152171383733335,48.118,22247.4
222,2.5159263391324016,48.358,22347.1
223,2.518077145452085,48.162,22448.0
224,2.51808410898194,48.126,22549.8
225,2.5185691078605554,48.128,22651.8
226,2.5110214232178905,48.256,22753.5
227,2.5167173101469076,48.27,22855.6
228,2.5154449726309616,48.268,22957.1
229,2.511558691254052,48.404,23056.9
230,2.512018367762456,48.302,23157.8
231,2.515741601319569,48.17,23256.3
232,2.5127949379289243,48.326,23358.0
233,2.5133125897868513,48.196,23456.8
234,2.5162768248097063,48.26,23556.7
235,2.5118954663386432,48.218,23657.1
236,2.516539598060081,48.36,23758.6
237,2.51212835738726,48.298,23858.1
238,2.5103173609584797,48.514,23959.8
239,2.515118828819841,48.024,24060.9
240,2.513860580561411,48.16,24161.5
241,2.5165878311752357,48.188,24261.7
242,2.5118047111784407,48.45,24357.7
243,2.5126521520297547,48.368,24459.0
244,2.51582146483614,48.146,24560.5
245,2.5106361656237746,48.548,24662.1
246,2.518918484373166,48.048,24763.6
247,2.5103789253917803,48.312,24865.5
248,2.5111053209475545,48.56,24966.9
249,2.5131350027020933,48.224,25067.3
250,2.51283605141408,48.406,25168.7
251,2.512481190664384,48.312,25270.5
252,2.514033102318454,48.348,25372.2
253,2.5124579799144775,48.094,25471.4
254,2.515229197719213,48.332,25573.1
255,2.511071355751408,48.32,25674.8
256,2.509745997845974,48.228,25776.0
257,2.509981240762774,48.668,25874.8
258,2.51154036046294,48.318,25976.6
259,2.51474719523164,48.256,26078.3
260,2.5151776834522064,48.12,26177.0
261,2.5092657307529693,48.768,26279.0
262,2.5156356184683797,48.122,26379.7
263,2.5166048265783987,48.17,26477.8
264,2.514404685905827,48.198,26579.0
265,2.5117609189904253,48.372,26680.9
266,2.5151092853692485,48.238,26782.5
267,2.513327678451148,48.212,26880.7
268,2.51785511555879,48.058,26983.2
269,2.514386551459427,48.332,27084.6
270,2.515427647954058,48.144,27185.0
271,2.5132995145705044,48.346,27286.9
272,2.5108029080168976,48.43,27386.6
273,2.5134731095160365,48.298,27488.2
274,2.513637685409897,48.374,27588.1
275,2.5112177404906135,48.504,27689.9
276,2.5154872958922323,48.304,27788.4
277,2.5156642756498684,48.188,27887.0
278,2.511798831812866,48.604,27984.9
279,2.5141346600964245,48.356,28082.5
280,2.516449721572954,48.194,28181.8
281,2.5124119663482434,48.364,28281.0
282,2.508548643278039,48.55,28378.1
283,2.5148020345536644,48.354,28475.9
284,2.5147083195883906,48.052,28571.8
285,2.514842260219252,48.1,28673.5
286,2.511409959524794,48.316,28773.9
287,2.5128534084085916,48.238,28875.0
288,2.5119135922483165,48.304,28976.4
289,2.514141533380884,48.474,29076.1
290,2.513019013587776,48.128,29174.9
291,2.51244652789572,48.452,29276.8
292,2.5104836874910634,48.438,29377.3
293,2.514453763547151,48.324,29478.9
294,2.509432286557639,48.344,29575.9
295,2.5124080992110853,48.264,29676.9
296,2.511422088993785,48.17,29776.0
297,2.5138776954787465,48.27,29875.7
298,2.5114881748433615,48.246,29971.2
299,2.512889957184072,48.366,30074.0
300,2.512677809161603,48.284,30173.9
